Latitude,Longitude,Test Elevation (ft),SPTN
47.39497294,-122.2336018,-29.700000000000003,32.0
47.39497294,-122.2336018,-34.7,28.0
47.39497294,-122.2336018,-40.2,66.0
47.44585175,-122.267802,239.1,88.0
47.44585175,-122.267802,234.1,76.0
47.44585175,-122.267802,229.1,67.0
47.44747542,-122.2674697,202.2,88.0
47.44747542,-122.2674697,199.7,87.0
47.44747542,-122.2674697,197.2,52.0
47.44747542,-122.2674697,194.7,62.0
47.44747542,-122.2674697,192.2,33.0
47.44747542,-122.2674697,189.7,38.0
47.44747542,-122.2674697,179.7,41.0
47.44773357,-122.2673203,203.4,90.0
47.44773357,-122.2673203,200.9,70.0
47.44773357,-122.2673203,195.9,66.0
47.44773357,-122.2673203,193.4,51.0
47.44773357,-122.2673203,190.9,68.0
47.44773357,-122.2673203,188.4,61.0
47.44773357,-122.2673203,185.9,68.0
47.44773357,-122.2673203,180.9,55.0
47.44773357,-122.2673203,175.9,96.0
47.44767729,-122.2671079,216.0,76.0
47.44767729,-122.2671079,213.5,84.0
47.44767729,-122.2671079,208.5,35.0
47.44767729,-122.2671079,206.0,29.0
47.44767729,-122.2671079,203.5,79.0
47.44767729,-122.2671079,201.0,63.0
47.44767729,-122.2671079,198.5,62.0
47.44812973,-122.2670966,211.7,56.0
47.44812973,-122.2670966,209.2,77.0
47.44812973,-122.2670966,206.7,59.0
47.44812973,-122.2670966,204.2,79.0
47.44812973,-122.2670966,201.7,52.0
47.44812973,-122.2670966,199.2,52.0
47.44812973,-122.2670966,196.7,71.0
47.44812973,-122.2670966,194.2,59.0
47.44812973,-122.2670966,189.2,54.0
47.44872349,-122.2667916,204.7,21.0
47.44872349,-122.2667916,203.2,23.0
47.44872349,-122.2667916,197.2,47.0
47.44971141,-122.2663943,191.5,15.0
47.44971141,-122.2663943,186.0,24.0
47.44971141,-122.2663943,182.0,29.0
47.44971141,-122.2663943,176.0,45.0
47.44971141,-122.2663943,173.5,39.0
47.44971141,-122.2663943,168.5,18.0
47.44971141,-122.2663943,163.5,64.0
47.45026762,-122.2662109,185.6,19.0
47.45026762,-122.2662109,181.6,59.0
47.45026762,-122.2662109,176.6,47.0
47.45026762,-122.2662109,171.6,32.0
47.45026762,-122.2662109,166.6,70.0
47.45026762,-122.2662109,161.6,52.0
47.45026762,-122.2662109,156.6,33.0
47.45026762,-122.2662109,151.6,53.0
47.45114195,-122.2662398,211.4,48.0
47.45114195,-122.2662398,201.4,68.0
47.45114195,-122.2662398,196.4,69.0
47.45114195,-122.2662398,191.4,69.0
47.45114195,-122.2662398,166.4,147.0
47.45168981,-122.266214,212.3,34.0
47.45168981,-122.266214,167.3,172.0
47.45168981,-122.266214,162.3,196.0
47.45176336,-122.2656813,167.1,9.0
47.45176336,-122.2656813,163.1,3.0
47.45176336,-122.2656813,159.1,24.0
47.45176336,-122.2656813,155.6,31.0
47.45176336,-122.2656813,153.1,25.0
47.45176336,-122.2656813,149.1,36.0
47.45176336,-122.2656813,145.6,87.0
47.45156566,-122.2653765,162.6,20.0
47.45156566,-122.2653765,160.6,50.0
47.45156566,-122.2653765,158.1,82.0
47.45156566,-122.2653765,155.6,80.0
47.45156566,-122.2653765,153.1,95.0
47.45156566,-122.2653765,150.6,85.0
47.45273991,-122.2652485,153.8,19.0
47.45273991,-122.2652485,150.3,16.0
47.45273991,-122.2652485,146.3,22.0
47.45273991,-122.2652485,142.3,49.0
47.45273991,-122.2652485,138.3,62.0
47.45385059,-122.2649957,145.3,15.0
47.45385059,-122.2649957,142.3,79.0
47.4545977,-122.2643886,132.2,49.0
47.4545977,-122.2643886,129.7,55.0
47.4545977,-122.2643886,117.2,80.0
47.4545977,-122.2643886,114.7,65.0
47.45671321,-122.2649761,173.2,60.0
47.45671321,-122.2649761,163.2,74.0
47.45671321,-122.2649761,153.2,79.0
47.45671321,-122.2649761,145.2,130.0
47.45671321,-122.2649761,131.2,64.0
47.4572249,-122.2645893,102.6,31.0
47.4572249,-122.2645893,98.6,43.0
47.4572249,-122.2645893,96.6,95.0
47.4572249,-122.2645893,92.6,60.0
47.4572249,-122.2645893,80.1,83.0
47.4572249,-122.2645893,77.6,81.0
47.4572249,-122.2645893,72.6,71.0
47.45772558,-122.2645357,76.3,49.0
47.45772558,-122.2645357,73.8,68.0
47.45772558,-122.2645357,68.8,114.0
47.45772558,-122.2645357,63.8,150.0
47.45772558,-122.2645357,61.3,215.0
47.45772558,-122.2645357,58.8,125.0
47.45772558,-122.2645357,56.3,145.0
47.45772558,-122.2645357,53.8,190.0
47.45772558,-122.2645357,48.8,180.0
47.45772558,-122.2645357,43.8,185.0
47.45772558,-122.2645357,38.8,245.0
47.45772558,-122.2645357,33.8,276.0
47.45772558,-122.2645357,18.799999999999997,235.0
47.45802878,-122.2645544,94.7,78.0
47.45802878,-122.2645544,92.2,71.0
47.45802878,-122.2645544,89.7,225.0
47.45802878,-122.2645544,87.2,39.0
47.45802878,-122.2645544,84.7,118.0
47.45802878,-122.2645544,82.2,62.0
47.45802878,-122.2645544,79.7,39.0
47.45802878,-122.2645544,77.2,59.0
47.45802878,-122.2645544,74.7,140.0
47.45802878,-122.2645544,72.2,66.0
47.45802878,-122.2645544,69.7,170.0
47.45802878,-122.2645544,67.2,191.0
47.45802878,-122.2645544,64.7,220.0
47.45802878,-122.2645544,59.7,119.0
47.45802878,-122.2645544,57.2,87.0
47.45802878,-122.2645544,52.2,209.0
47.25036778,-122.2305805,78.6,7.0
47.25036778,-122.2305805,68.6,3.0
47.25036778,-122.2305805,63.599999999999994,14.0
47.25036778,-122.2305805,56.099999999999994,28.0
47.25036778,-122.2305805,53.599999999999994,42.0
47.25036778,-122.2305805,48.599999999999994,43.0
47.25036778,-122.2305805,43.599999999999994,8.0
47.25036778,-122.2305805,38.599999999999994,43.0
47.25036778,-122.2305805,33.599999999999994,16.0
47.25036778,-122.2305805,28.59999999999999,5.0
47.25036778,-122.2305805,18.59999999999999,10.0
47.25036778,-122.2305805,13.599999999999994,13.0
47.25036778,-122.2305805,8.599999999999994,9.0
47.25036778,-122.2305805,3.5999999999999943,12.0
47.25036778,-122.2305805,-6.400000000000006,25.0
47.25036778,-122.2305805,-16.400000000000006,85.0
47.25036778,-122.2305805,-26.40000000000001,64.0
47.25007548,-122.2316619,62.5,3.0
47.25007548,-122.2316619,57.5,7.0
47.25007548,-122.2316619,52.5,4.0
47.25007548,-122.2316619,47.5,11.0
47.25007548,-122.2316619,42.5,13.0
47.25007548,-122.2316619,37.5,15.0
47.25007548,-122.2316619,32.5,13.0
47.25007548,-122.2316619,27.5,12.0
47.25007548,-122.2316619,22.5,29.0
47.25007548,-122.2316619,17.5,7.0
47.25007548,-122.2316619,12.5,3.0
47.25007548,-122.2316619,7.5,3.0
47.25007548,-122.2316619,2.5,5.0
47.25007548,-122.2316619,-2.5,4.0
47.24984948,-122.2327663,58.1,11.0
47.24984948,-122.2327663,53.1,8.0
47.24984948,-122.2327663,48.1,8.0
47.24984948,-122.2327663,43.1,16.0
47.24984948,-122.2327663,38.1,10.0
47.24984948,-122.2327663,33.1,15.0
47.24984948,-122.2327663,28.1,10.0
47.24984948,-122.2327663,23.1,26.0
47.24984948,-122.2327663,18.1,19.0
47.24984948,-122.2327663,13.1,14.0
47.24984948,-122.2327663,8.100000000000001,8.0
47.29435798,-122.2505733,73.6,13.0
47.29435798,-122.2505733,68.6,15.0
47.29435798,-122.2505733,63.599999999999994,13.0
47.29435798,-122.2505733,58.599999999999994,32.0
47.29435798,-122.2505733,53.599999999999994,43.0
47.29434895,-122.2514075,70.1,3.0
47.29434895,-122.2514075,65.1,34.0
47.29434895,-122.2514075,60.099999999999994,41.0
47.29434895,-122.2514075,55.099999999999994,58.0
47.29434895,-122.2514075,50.099999999999994,52.0
47.29469689,-122.2527205,72.4,32.0
47.29469689,-122.2527205,69.4,12.0
47.29469689,-122.2527205,67.4,14.0
47.29469689,-122.2527205,62.400000000000006,15.0
47.29469689,-122.2527205,57.400000000000006,4.0
47.29469689,-122.2527205,52.400000000000006,31.0
47.29469689,-122.2527205,47.400000000000006,15.0
47.770276,-122.3220736,387.3,91.0
47.770276,-122.3220736,382.3,100.0
47.770276,-122.3220736,377.3,100.0
47.770276,-122.3220736,372.3,100.0
47.770276,-122.3220736,367.3,100.0
47.770276,-122.3220736,362.3,100.0
47.770276,-122.3220736,357.3,100.0
47.770276,-122.3220736,352.3,100.0
47.770276,-122.3220736,347.3,100.0
47.78913194,-122.3159174,402.3,10.0
47.78913194,-122.3159174,399.8,6.0
47.78913194,-122.3159174,397.3,8.0
47.78913194,-122.3159174,394.8,26.0
47.81242601,-122.2931091,334.3,31.0
47.81242601,-122.2931091,331.3,17.0
47.81242601,-122.2931091,328.8,10.0
47.81242601,-122.2931091,326.3,4.0
47.81242601,-122.2931091,323.8,9.0
47.81242601,-122.2931091,321.3,18.0
47.81242601,-122.2931091,318.8,4.0
47.81242601,-122.2931091,316.3,30.0
47.81242601,-122.2931091,313.8,11.0
47.81242601,-122.2931091,311.3,8.0
47.81242601,-122.2931091,308.8,15.0
47.81242601,-122.2931091,306.3,36.0
47.81242601,-122.2931091,303.8,24.0
47.81242601,-122.2931091,298.8,28.0
47.81242601,-122.2931091,293.8,38.0
47.81242601,-122.2931091,288.8,42.0
47.81242601,-122.2931091,283.8,86.0
47.81242601,-122.2931091,278.8,51.0
47.81242973,-122.2928663,331.3,20.0
47.81242973,-122.2928663,328.8,5.0
47.81242973,-122.2928663,326.3,8.0
47.81242973,-122.2928663,323.8,5.0
47.81242973,-122.2928663,321.3,7.0
47.81242973,-122.2928663,318.8,13.0
47.81242973,-122.2928663,316.3,15.0
47.81242973,-122.2928663,313.8,14.0
47.81242973,-122.2928663,311.3,10.0
47.81242973,-122.2928663,308.8,14.0
47.81242973,-122.2928663,303.8,15.0
47.81260124,-122.292351,333.4,17.0
47.81260124,-122.292351,330.9,0.0
47.81260124,-122.292351,328.4,10.0
47.81260124,-122.292351,325.9,16.0
47.81260124,-122.292351,323.4,13.0
47.81260124,-122.292351,320.9,14.0
47.81260124,-122.292351,318.4,3.0
47.81260124,-122.292351,315.9,2.0
47.81260124,-122.292351,310.9,6.0
47.81260124,-122.292351,308.4,30.0
47.81260124,-122.292351,305.9,36.0
47.81260124,-122.292351,303.4,53.0
47.81269909,-122.2921776,331.2,3.0
47.81269909,-122.2921776,328.2,4.0
47.81269909,-122.2921776,325.7,10.0
47.81269909,-122.2921776,323.2,5.0
47.81269909,-122.2921776,320.7,5.0
47.81269909,-122.2921776,318.2,5.0
47.81269909,-122.2921776,315.7,2.0
47.81269909,-122.2921776,313.2,1.0
47.81269909,-122.2921776,310.7,18.0
47.81269909,-122.2921776,305.7,10.0
47.81269909,-122.2921776,300.7,30.0
47.8139356,-122.2920515,333.6,2.0
47.8139356,-122.2920515,323.6,41.0
47.8139356,-122.2920515,318.6,50.0
47.8139356,-122.2920515,316.1,31.0
47.82954034,-122.2626351,361.3,103.0
47.82954034,-122.2626351,358.8,62.0
47.82954034,-122.2626351,356.3,39.0
47.82954034,-122.2626351,353.8,8.0
47.82954034,-122.2626351,351.3,25.0
47.82954034,-122.2626351,348.8,27.0
47.83048004,-122.264239,376.1,50.0
47.83048004,-122.264239,373.6,40.0
47.83048004,-122.264239,368.6,185.0
47.83048004,-122.264239,363.6,141.0
47.83193608,-122.2639517,386.3,4.0
47.83193608,-122.2639517,381.3,4.0
47.83193608,-122.2639517,376.3,19.0
47.83193608,-122.2639517,371.3,36.0
47.83193608,-122.2639517,370.8,56.0
47.8313482,-122.2618999,354.9,34.0
47.8313482,-122.2618999,349.9,44.0
47.8313482,-122.2618999,344.9,91.0
47.8313482,-122.2618999,339.9,160.0
47.8313482,-122.2618999,334.9,145.0
47.8313482,-122.2618999,329.9,117.0
47.8313482,-122.2618999,324.9,115.0
47.83114814,-122.2617519,369.7,23.0
47.83114814,-122.2617519,364.7,137.0
47.83114814,-122.2617519,354.7,134.0
47.83114814,-122.2617519,344.7,133.0
47.83114814,-122.2617519,339.7,92.0
47.83114814,-122.2617519,334.7,141.0
47.83114814,-122.2617519,329.7,173.0
47.83114814,-122.2617519,325.7,135.0
47.83087605,-122.2616456,359.3,20.0
47.83087605,-122.2616456,354.3,88.0
47.83087605,-122.2616456,349.3,80.0
47.83087605,-122.2616456,344.3,154.0
47.83087605,-122.2616456,339.3,55.0
47.83087605,-122.2616456,334.3,58.0
47.83087605,-122.2616456,329.3,75.0
47.83087605,-122.2616456,324.3,110.0
47.83087605,-122.2616456,319.3,48.0
47.83227721,-122.263424,388.2,70.0
47.83227721,-122.263424,383.2,20.0
47.83227721,-122.263424,378.2,27.0
47.83227721,-122.263424,373.2,107.0
47.83227721,-122.263424,368.2,117.0
47.83227721,-122.263424,363.2,165.0
47.83227721,-122.263424,358.2,53.0
47.83155776,-122.2622073,349.7,15.0
47.83155776,-122.2622073,344.7,62.0
47.83155776,-122.2622073,339.7,112.0
47.83155776,-122.2622073,329.7,112.0
47.83155776,-122.2622073,324.7,108.0
47.83155776,-122.2622073,319.7,95.0
47.83155776,-122.2622073,314.7,115.0
47.83207346,-122.2631256,370.9,25.0
47.83207346,-122.2631256,365.9,13.0
47.83207346,-122.2631256,360.9,6.0
47.83207346,-122.2631256,358.4,56.0
47.83207346,-122.2631256,355.9,49.0
47.83207346,-122.2631256,350.9,26.0
47.83207346,-122.2631256,335.9,132.0
47.83128398,-122.2618182,369.8,37.0
47.83128398,-122.2618182,364.8,84.0
47.83128398,-122.2618182,359.8,88.0
47.83128398,-122.2618182,354.8,100.0
47.83128398,-122.2618182,349.8,121.0
47.83128398,-122.2618182,344.8,101.0
47.83128398,-122.2618182,339.8,97.0
47.83128398,-122.2618182,334.8,92.0
47.83128398,-122.2618182,329.8,122.0
47.83106319,-122.2614663,399.8,7.0
47.83106319,-122.2614663,392.3,9.0
47.83106319,-122.2614663,387.3,22.0
47.83106319,-122.2614663,382.3,32.0
47.83106319,-122.2614663,372.3,127.0
47.83106319,-122.2614663,367.3,95.0
47.83106319,-122.2614663,362.3,81.0
47.83106319,-122.2614663,357.3,150.0
47.83106319,-122.2614663,352.3,85.0
47.83106319,-122.2614663,342.3,98.0
47.83106319,-122.2614663,337.3,125.0
47.83106319,-122.2614663,332.3,96.0
47.83094947,-122.2623019,373.8,7.0
47.83094947,-122.2623019,368.8,46.0
47.83094947,-122.2623019,363.8,34.0
47.83094947,-122.2623019,353.8,122.0
47.83115907,-122.2622117,345.4,67.0
47.83115907,-122.2622117,340.4,94.0
47.83115907,-122.2622117,330.4,102.0
47.83115907,-122.2622117,325.4,179.0
47.83115907,-122.2622117,320.4,49.0
47.83115907,-122.2622117,315.4,47.0
47.83115907,-122.2622117,310.4,54.0
47.83132122,-122.262111,341.7,120.0
47.83132122,-122.262111,336.7,73.0
47.83132122,-122.262111,331.7,50.0
47.83132122,-122.262111,326.7,48.0
47.83132122,-122.262111,321.7,58.0
47.83132122,-122.262111,316.7,93.0
47.83132122,-122.262111,311.7,97.0
47.83132122,-122.262111,306.7,48.0
47.8315077,-122.2619759,351.5,4.0
47.8315077,-122.2619759,346.5,29.0
47.8315077,-122.2619759,341.5,53.0
47.8315077,-122.2619759,336.5,65.0
47.8315077,-122.2619759,331.5,32.0
47.8315077,-122.2619759,326.5,50.0
47.8315077,-122.2619759,321.5,83.0
47.83112608,-122.2616363,381.4,12.0
47.83112608,-122.2616363,376.4,8.0
47.83112608,-122.2616363,371.4,52.0
47.83112608,-122.2616363,366.4,85.0
47.83112608,-122.2616363,361.4,72.0
47.83112608,-122.2616363,356.4,65.0
47.83112608,-122.2616363,351.4,87.0
47.83112608,-122.2616363,346.4,55.0
47.8311982,-122.2619833,348.1,23.0
47.8311982,-122.2619833,343.1,20.0
47.8311982,-122.2619833,338.1,15.0
47.8311982,-122.2619833,333.1,52.0
47.8311982,-122.2619833,328.1,89.0
47.8311982,-122.2619833,323.1,55.0
47.8311982,-122.2619833,318.1,72.0
47.8311982,-122.2619833,313.1,57.0
47.8311982,-122.2619833,308.1,64.0
47.8311982,-122.2619833,303.1,83.0
47.8311982,-122.2619833,298.1,88.0
47.8311982,-122.2619833,293.1,66.0
47.83121468,-122.2624698,363.8,72.0
47.83121468,-122.2624698,358.8,71.0
47.83121468,-122.2624698,353.8,29.0
47.83121468,-122.2624698,348.8,68.0
47.83121468,-122.2624698,343.8,139.0
47.83121468,-122.2624698,333.8,72.0
47.83121468,-122.2624698,323.8,71.0
47.83121468,-122.2624698,318.8,81.0
47.83119232,-122.2627695,378.6,8.0
47.83119232,-122.2627695,373.6,23.0
47.83119232,-122.2627695,368.6,29.0
47.83119232,-122.2627695,353.6,147.0
47.83119232,-122.2627695,348.6,58.0
47.83113389,-122.2630944,375.2,14.0
47.83113389,-122.2630944,370.2,20.0
47.83113389,-122.2630944,365.2,44.0
47.83113389,-122.2630944,355.2,46.0
47.83113389,-122.2630944,350.2,43.0
47.83113389,-122.2630944,345.2,47.0
47.83107451,-122.2634812,369.6,16.0
47.83107451,-122.2634812,364.6,29.0
47.83107451,-122.2634812,354.6,56.0
47.83107451,-122.2634812,349.6,47.0
47.83107451,-122.2634812,344.6,57.0
47.83094933,-122.2638924,375.4,37.0
47.83094933,-122.2638924,370.4,27.0
47.83094933,-122.2638924,365.4,117.0
47.83094933,-122.2638924,360.4,107.0
47.83094933,-122.2638924,355.4,52.0
47.30107874,-122.1792994,104.0,10.0
47.30107874,-122.1792994,98.0,19.0
47.30107874,-122.1792994,93.0,5.0
47.30279414,-122.177222,70.7,2.0
47.30279414,-122.177222,59.7,4.0
47.30279414,-122.177222,54.7,9.0
47.30279414,-122.177222,49.7,20.0
47.30279414,-122.177222,44.2,31.0
47.30279414,-122.177222,38.7,60.0
47.30279414,-122.177222,33.2,60.0
47.30279414,-122.177222,27.700000000000003,60.0
47.30279414,-122.177222,22.700000000000003,64.0
47.30279414,-122.177222,17.700000000000003,30.0
47.30279414,-122.177222,4.700000000000003,100.0
47.30279414,-122.177222,-3.799999999999997,59.0
47.30279414,-122.177222,-13.799999999999995,82.0
47.30324215,-122.176858,75.4,16.0
47.30324215,-122.176858,64.4,10.0
47.30324215,-122.176858,35.400000000000006,65.0
47.30324215,-122.176858,25.40000000000001,82.0
47.30324215,-122.176858,15.400000000000006,100.0
47.30324215,-122.176858,5.400000000000006,100.0
47.30324215,-122.176858,-4.599999999999994,100.0
47.30323653,-122.1767529,84.1,8.0
47.30323653,-122.1767529,74.6,10.0
47.30334725,-122.1765044,117.7,70.0
47.30334725,-122.1765044,112.7,70.0
47.30334725,-122.1765044,102.7,150.0
47.30334725,-122.1765044,92.7,100.0
47.30334725,-122.1765044,82.7,100.0
47.30334725,-122.1765044,72.7,100.0
47.31169349,-122.1716832,308.8,12.0
47.31169349,-122.1716832,306.3,28.0
47.31169349,-122.1716832,302.3,29.0
47.31169349,-122.1716832,297.3,37.0
47.31169349,-122.1716832,292.3,54.0
47.31169349,-122.1716832,242.3,106.0
47.30617598,-122.1749654,253.0,50.0
47.30617598,-122.1749654,248.0,37.0
47.30617598,-122.1749654,243.0,26.0
47.30617598,-122.1749654,238.0,27.0
47.30617598,-122.1749654,233.0,40.0
47.30617598,-122.1749654,228.0,33.0
47.30617598,-122.1749654,198.0,84.0
47.30617598,-122.1749654,183.0,48.0
47.30617598,-122.1749654,178.0,60.0
47.30617598,-122.1749654,173.0,97.0
47.30617598,-122.1749654,168.0,66.0
47.30617598,-122.1749654,158.0,51.0
47.30617598,-122.1749654,153.0,28.0
47.30617598,-122.1749654,148.0,34.0
47.30617598,-122.1749654,143.0,29.0
47.30617598,-122.1749654,133.0,35.0
47.30617598,-122.1749654,128.0,60.0
47.30617598,-122.1749654,118.0,53.0
47.30617598,-122.1749654,108.0,81.0
47.30617598,-122.1749654,103.0,58.0
47.30717089,-122.1748075,280.9,31.0
47.30717089,-122.1748075,270.9,18.0
47.30717089,-122.1748075,265.9,18.0
47.30717089,-122.1748075,260.9,22.0
47.30717089,-122.1748075,255.9,23.0
47.30717089,-122.1748075,245.9,33.0
47.30717089,-122.1748075,240.9,42.0
47.30717089,-122.1748075,235.9,13.0
47.30717089,-122.1748075,230.9,22.0
47.30717089,-122.1748075,225.9,32.0
47.30717089,-122.1748075,220.9,55.0
47.30903986,-122.1719785,187.5,31.0
47.30903986,-122.1719785,182.5,30.0
47.30903986,-122.1719785,177.5,60.0
47.30903986,-122.1719785,147.5,50.0
47.30903986,-122.1719785,142.5,45.0
47.30903986,-122.1719785,137.5,53.0
47.31235315,-122.1705068,273.1,16.0
47.31235315,-122.1705068,268.1,26.0
47.31235315,-122.1705068,263.1,33.0
47.31235315,-122.1705068,258.1,40.0
47.31235315,-122.1705068,243.1,117.0
47.31235315,-122.1705068,238.1,101.0
47.31235315,-122.1705068,223.1,90.0
47.31235315,-122.1705068,218.1,86.0
47.31235315,-122.1705068,213.1,78.0
47.31235315,-122.1705068,208.1,63.0
47.31221287,-122.1713214,294.6,30.0
47.31221287,-122.1713214,289.6,27.0
47.31221287,-122.1713214,284.6,81.0
47.31221287,-122.1713214,264.6,51.0
47.31221287,-122.1713214,259.6,58.0
47.31221287,-122.1713214,254.6,68.0
47.31221287,-122.1713214,249.6,57.0
47.31221287,-122.1713214,244.6,56.0
47.31221287,-122.1713214,239.6,57.0
47.31221287,-122.1713214,234.6,39.0
47.31221287,-122.1713214,229.6,60.0
47.31221287,-122.1713214,224.6,60.0
47.31221287,-122.1713214,219.6,56.0
47.31498877,-122.1689823,297.2,20.0
47.31498877,-122.1689823,287.2,30.0
47.31498877,-122.1689823,282.2,46.0
47.31498877,-122.1689823,277.2,111.0
47.31498877,-122.1689823,272.2,64.0
47.31498877,-122.1689823,267.2,46.0
47.31498877,-122.1689823,262.2,122.0
47.31498877,-122.1689823,257.2,113.0
47.31885321,-122.1664247,349.1,15.0
47.31885321,-122.1664247,344.1,17.0
47.31885321,-122.1664247,339.1,34.0
47.31885321,-122.1664247,329.1,39.0
47.31885321,-122.1664247,324.1,72.0
47.31933763,-122.1660092,312.8,29.0
47.31933763,-122.1660092,307.8,47.0
47.31933763,-122.1660092,302.8,36.0
47.31933763,-122.1660092,297.8,39.0
47.31933763,-122.1660092,292.8,49.0
47.31933763,-122.1660092,267.8,68.0
47.31933763,-122.1660092,262.8,73.0
47.31933763,-122.1660092,257.8,57.0
47.31933763,-122.1660092,252.8,76.0
47.32253886,-122.1628845,363.0,16.0
47.32253886,-122.1628845,358.0,20.0
47.32253886,-122.1628845,348.0,31.0
47.32253886,-122.1628845,343.0,25.0
47.32253886,-122.1628845,333.0,35.0
47.32253886,-122.1628845,328.0,43.0
47.32253886,-122.1628845,323.0,43.0
47.32253886,-122.1628845,318.0,40.0
47.32266906,-122.1632666,399.7,6.0
47.32266906,-122.1632666,394.7,12.0
47.32266906,-122.1632666,389.7,12.0
47.32266906,-122.1632666,384.7,18.0
47.32266906,-122.1632666,369.7,42.0
47.32266906,-122.1632666,364.7,25.0
47.32266906,-122.1632666,359.7,20.0
47.32266906,-122.1632666,354.7,20.0
47.32266906,-122.1632666,349.7,27.0
47.32266906,-122.1632666,344.7,94.0
47.32266906,-122.1632666,334.7,36.0
47.32266906,-122.1632666,304.7,74.0
47.25511885,-122.2586635,60.7,6.0
47.25511885,-122.2586635,56.7,20.0
47.25511885,-122.2586635,52.7,23.0
47.25511885,-122.2586635,50.7,10.0
47.25511885,-122.2586635,43.7,30.0
47.25511885,-122.2586635,39.2,31.0
47.25511885,-122.2586635,35.7,27.0
47.25511885,-122.2586635,30.700000000000003,4.0
47.25511885,-122.2586635,25.700000000000003,23.0
47.25511885,-122.2586635,20.700000000000003,3.0
47.25511885,-122.2586635,15.700000000000005,6.0
47.25511885,-122.2586635,10.700000000000005,6.0
47.25511885,-122.2586635,5.700000000000003,4.0
47.20777932,-122.2471301,92.0,2.0
47.20777932,-122.2471301,87.0,2.0
47.20777932,-122.2471301,82.0,3.0
47.20777932,-122.2471301,77.0,12.0
47.20777932,-122.2471301,72.0,19.0
47.20777932,-122.2471301,69.0,6.0
47.20777932,-122.2471301,62.0,14.0
47.20777932,-122.2471301,58.0,3.0
