Latitude,Longitude,Midpoint Elevation (ft),Lithology
47.7600402,-122.0922029,250.94999981,Silty sand
47.76041545,-122.0596304,250.0,Silty sand
47.75922782,-122.0904817,259.4,Gravelly sand
47.75922782,-122.0904817,255.39999999999998,Sand
47.75922782,-122.0904817,245.9,Sand
47.75886108,-122.0891691,253.10000000000002,Silty sand
47.75886108,-122.0891691,245.6,Silty sand
47.75886108,-122.0891691,240.6,Gravelly sand
47.75886108,-122.0891691,238.04999981,Sand
47.75736733,-122.0863413,258.599999997,Topsoil / vegetation
47.75736733,-122.0863413,251.3,Silty sand
47.75736733,-122.0863413,246.3,Silty sand
47.75736733,-122.0863413,243.74999981000002,Silty sand
47.7570749,-122.0850557,257.4,Silty sand
47.7570749,-122.0850557,244.9,Silty sand
47.75602837,-122.0832542,257.6,Silty sand
47.75602837,-122.0832542,252.6,Gravelly sand
47.75602837,-122.0832542,247.6,Sand
47.75602837,-122.0832542,240.1,Silty sand
47.75517119,-122.0803536,261.8,Sandy gravel
47.75486431,-122.0808209,268.3999999985,Gravel
47.75486431,-122.0808209,259.0,Gravelly sand
47.75486431,-122.0808209,251.75,Gravelly silt
47.75423995,-122.0764656,267.1,Fill
47.75423995,-122.0764656,263.1,Gravelly clay
47.75423995,-122.0764656,260.1,Sandy silt
47.75423995,-122.0764656,249.60000000000002,Sandy gravel
47.75423995,-122.0764656,239.85,Gravelly sand
47.75381356,-122.0743724,286.6,Sandy gravel
47.75381356,-122.0743724,272.1,Sandy silt
47.60493011,-122.3268307,233.6,Silty sand
47.60493011,-122.3268307,221.1,Sand
47.60493011,-122.3268307,208.6,Clayey silt
47.60512413,-122.3268286,233.6,Silty sand
47.60512413,-122.3268286,226.1,Silty sand
47.60512413,-122.3268286,216.6,Silty sand
47.60512413,-122.3268286,208.6,Clayey silt
47.6052752,-122.3269851,233.9,Fill
47.6052752,-122.3269851,227.4,Clayey sand
47.6052752,-122.3269851,202.9,Silty clay
47.60530067,-122.3274101,215.1,Sand
47.60530067,-122.3274101,211.1,Silty sand
47.60530067,-122.3274101,199.6,Silty clay
47.60477408,-122.3269908,226.1,Fill
47.60477408,-122.3269908,206.1,Silty clay
47.60489175,-122.3265443,248.1,Fill
47.60489175,-122.3265443,233.1,Sand
47.60489175,-122.3265443,205.1,Silty clay
47.60489175,-122.3265443,184.1,Sandy clay
47.60489175,-122.3265443,177.6,Sand
47.60325654,-122.3248416,291.4,Fill
47.60325654,-122.3248416,280.4,Fill
47.60325654,-122.3248416,273.65,Silty sand
47.60389258,-122.3243513,311.7,Sandy gravel
47.60389258,-122.3243513,308.45,Sand
47.65011867,-122.3777491,56.4,Silty sand
47.65011867,-122.3777491,52.4,Sandy silt
47.65011867,-122.3777491,46.4,Silty sand
47.65011867,-122.3777491,41.4,Clayey silt
47.65011867,-122.3777491,36.4,Silty clay
47.65011867,-122.3777491,29.9,Sand
47.66407046,-122.372247,29.55,Peat
47.66407046,-122.372247,27.55,Clay
47.66407046,-122.372247,25.55,Clay
47.66466977,-122.3719214,27.75,Sandy silt
47.66466977,-122.3719214,26.25,Sandy silt
47.66466977,-122.3719214,24.5,Sand
47.6411353,-122.3169775,193.24999999850002,Fill
47.6411353,-122.3169775,181.35,Silty sand
47.64145052,-122.3166818,193.749999994,Fill
47.64145052,-122.3166818,185.9,Silty sand
47.64145052,-122.3166818,171.9,Sandy silt
47.6412425,-122.3166659,196.849999994,Fill
47.6412425,-122.3166659,193.0,Silty sand
47.6412425,-122.3166659,185.75,Sandy silt
47.64149583,-122.3171342,192.4499999985,Fill
47.64149583,-122.3171342,181.3,Silty sand
47.64149583,-122.3171342,178.55,Silty sand
47.64117406,-122.3162463,199.749999994,Fill
47.64117406,-122.3162463,191.4,Sandy silt
47.6421883,-122.3176401,153.3,Silty clay
47.6421883,-122.3176401,130.8,Silty clay
47.64197021,-122.3175834,159.5,Clayey sand
47.64197021,-122.3175834,141.0,Clay
47.64185044,-122.3176321,167.7,Fill
47.64185044,-122.3176321,153.95,Clay
47.60818886,-122.3409626,52.2,Fill
47.60818886,-122.3409626,47.2,Sand
47.60818886,-122.3409626,25.200000000000003,Clayey silt
47.66164585,-122.2943514,32.65,Sand
47.66164585,-122.2943514,28.65,Gravelly sand
47.66164585,-122.2943514,26.65,Silty sand
47.66154987,-122.2927751,39.725,Fill
47.66154987,-122.2927751,35.6,Silty sand
47.66192756,-122.2939857,38.65,Fill
47.66192756,-122.2939857,35.65,Silty sand
47.66192756,-122.2939857,32.65,Sand
47.66178489,-122.2936673,37.5,Sand
47.54413424,-122.3242531,10.5,Gravelly sand
47.54413424,-122.3242531,6.0,Gravelly sand
47.54413424,-122.3242531,1.0,Sandy silt
47.54413424,-122.3242531,-9.0,Gravelly sand
47.54413424,-122.3242531,-19.0,Sand
47.54413424,-122.3242531,-24.0,Sand
47.54413424,-122.3242531,-31.5,Sand
47.54413424,-122.3242531,-39.0,Sand
47.54413424,-122.3242531,-44.0,Sand
47.54413424,-122.3242531,-49.0,Sand
47.54413424,-122.3242531,-54.75,Sand
47.54398143,-122.3229912,14.0999999985,Sand
47.54398143,-122.3229912,9.2,Silty sand
47.54398143,-122.3229912,4.199999999999999,Silty sand
47.54398143,-122.3229912,-0.8000000000000007,Silty sand
47.54398143,-122.3229912,-5.800000000000001,Silty sand
47.54398143,-122.3229912,-10.8,Silty sand
47.54398143,-122.3229912,-15.8,Silty sand
47.54398143,-122.3229912,-20.8,Silty sand
47.54398143,-122.3229912,-25.8,Silty sand
47.54398143,-122.3229912,-30.799999999999997,Silty sand
47.54398143,-122.3229912,-35.8,Silty sand
47.54398143,-122.3229912,-43.3,Silty sand
47.54398143,-122.3229912,-50.8,Silty sand
47.54398143,-122.3229912,-55.8,Silty sand
47.54398143,-122.3229912,-60.8,Silty sand
47.54398143,-122.3229912,-65.8,Silty sand
47.54398143,-122.3229912,-70.8,Sandy silt
47.54398143,-122.3229912,-75.8,Silty sand
47.54398143,-122.3229912,-81.55,Silty sand
47.54393459,-122.3235125,13.4,Gravelly sand
47.54393459,-122.3235125,8.4,Gravelly sand
47.54393459,-122.3235125,3.4000000000000004,Silty sand
47.54393459,-122.3235125,-1.5999999999999996,Silty sand
47.54393459,-122.3235125,-6.6,Silty sand
47.54393459,-122.3235125,-11.6,Silty sand
47.54393459,-122.3235125,-16.6,Silty sand
47.54393459,-122.3235125,-24.1,Silty sand
47.54393459,-122.3235125,-31.6,Silty sand
47.54393459,-122.3235125,-36.6,Silty sand
47.54393459,-122.3235125,-41.6,Silty sand
47.54393459,-122.3235125,-46.6,Silty sand
47.54393459,-122.3235125,-51.6,Silty sand
47.54393459,-122.3235125,-54.85,Silty sand
47.60637544,-122.2876441,302.35,Silty sand
47.60637544,-122.2876441,295.35,Silty sand
47.60637544,-122.2876441,279.6,Silty sand
47.58451469,-122.3430298,-24.1,Silt
47.58451469,-122.3430298,-65.6,Sandy silt
47.58451469,-122.3430298,-91.6,Silt
47.58547202,-122.3429995,-1.5250000000000004,Fill
47.58547202,-122.3429995,-67.4,Sand
47.6272917,-122.3332519,20.7,Fill
47.6272917,-122.3332519,7.949999999999999,Fill
47.6272917,-122.3332519,-6.050000000000001,Silty sand
47.62741062,-122.3340904,20.5,Fill
47.62741062,-122.3340904,10.0,Fill
47.62741062,-122.3340904,-1.5,Clayey silt
47.56789298,-122.3649275,32.6,Silty sand
47.56789298,-122.3649275,25.1,Sandy silt
47.56789298,-122.3649275,15.350000000000001,Sandy silt
47.56789112,-122.3640024,38.9,Fill
47.56789112,-122.3640024,30.4,Sandy silt
47.56789112,-122.3640024,22.9,Sand
47.63017793,-122.3395934,-25.5,Silty clay
47.61161655,-122.3439375,131.7,Fill
47.61161655,-122.3439375,116.19999999999999,Silt
47.61161655,-122.3439375,87.69999999999999,Silty clay
47.61143647,-122.3436603,121.94999999999999,Sandy silt
47.61143647,-122.3436603,87.44999999999999,Clay
47.61134274,-122.3440433,111.9,Silt
47.61134274,-122.3440433,84.9,Clay
47.61097167,-122.3443042,80.3,Silty clay
47.65039497,-122.3194817,19.549999999999997,Clayey silt
47.62064994,-122.3595453,34.55,Silty sand
47.62064994,-122.3595453,28.299999999999997,Silty sand
47.62064994,-122.3595453,18.299999999999997,Silty clay
47.62064994,-122.3595453,14.549999999999995,Silty clay
47.62064136,-122.3599041,25.75,Silty sand
47.62064136,-122.3599041,19.5,Silty sand
47.62064136,-122.3599041,14.5,Silty sand
47.62064136,-122.3599041,9.5,Sand
47.62064136,-122.3599041,5.75,Silty clay
47.62051057,-122.3597474,27.75,Sand
47.62051057,-122.3597474,21.5,Silty sand
47.62051057,-122.3597474,16.5,Silty sand
47.62051057,-122.3597474,11.5,Sand
47.62035841,-122.3595576,29.549999999999997,Silty sand
47.62035841,-122.3595576,23.299999999999997,Silty sand
47.62035841,-122.3595576,15.799999999999997,Silty sand
47.62035841,-122.3595576,9.549999999999997,Silty clay
47.62022117,-122.3598049,20.55,Topsoil / vegetation
47.62022117,-122.3598049,14.3,Silty sand
47.62022117,-122.3598049,9.3,Gravelly sand
47.62022117,-122.3598049,4.300000000000001,Silty clay
47.6203581,-122.359935,18.95,Silty sand
47.6203581,-122.359935,10.2,Silty sand
47.6203581,-122.359935,2.6999999999999993,Gravelly sand
47.6203581,-122.359935,-1.0500000000000007,Silty clay
47.61313351,-122.3353274,114.65,Fill
47.61313351,-122.3353274,107.65,Silty sand
47.61313351,-122.3353274,104.4,Sandy silt
47.66193412,-122.2856907,62.45,Clayey silt
47.66193412,-122.2856907,54.2,Clayey silt
47.66191266,-122.2854592,62.0,Fill
47.66191266,-122.2854592,55.5,Fill
47.66191266,-122.2854592,41.5,Silty clay
47.66159992,-122.2853659,50.25,Fill
47.66159992,-122.2853659,35.75,Silty clay
47.57214167,-122.3728144,147.4,Fill
47.57214167,-122.3728144,143.15,Sandy silt
47.57214167,-122.3728144,138.4,Sand
47.57214167,-122.3728144,134.4,Sand
47.61651803,-122.3368561,84.0,Fill
47.61651803,-122.3368561,69.75,Sandy silt
47.6165036,-122.3369292,85.0,Sand
47.6165036,-122.3369292,78.5,Silty sand
47.6165036,-122.3369292,72.0,Silty sand
47.6165036,-122.3369292,67.0,Sandy silt
47.61637193,-122.3354504,107.1,Sand
47.61637193,-122.3354504,90.1,Sandy silt
47.61681584,-122.3373243,79.549999994,Fill
47.61681584,-122.3373243,68.2,Silty sand
47.61681584,-122.3373243,61.7,Sandy silt
47.61681584,-122.3373243,54.7,Sandy silt
47.61681584,-122.3373243,50.2,Silty sand
47.61670831,-122.3364441,96.1,Fill
47.61670831,-122.3364441,83.6,Silty sand
47.61670831,-122.3364441,71.1,Sand
47.61670831,-122.3364441,63.099999999999994,Silt
47.7107577,-122.3700355,49.8,Sandy gravel
47.7107577,-122.3700355,42.3,Sandy gravel
47.7107577,-122.3700355,37.3,Sandy gravel
47.7107577,-122.3700355,32.3,Gravelly sand
47.66041554,-122.4015654,150.0,Sand
47.66041554,-122.4015654,144.5,Silty sand
47.66041554,-122.4015654,139.5,Sandy silt
47.66041554,-122.4015654,130.5,Silt
47.66046863,-122.4015208,149.7,Sand
47.66046863,-122.4015208,144.2,Silty sand
47.66046863,-122.4015208,136.2,Silt
47.66046863,-122.4015208,127.19999999999999,Sandy silt
47.70825198,-122.343687,323.25,Fill
47.70825198,-122.343687,318.0,Sand
47.70825198,-122.343687,314.25,Sand
47.70825198,-122.343687,310.5,Sand
47.70825198,-122.343687,306.0,Sandy silt
47.70825198,-122.343687,300.85000038,Sand
47.70825198,-122.343687,295.5,Silty sand
47.70852867,-122.343649,325.9,Fill
47.70852867,-122.343649,322.1000000475,Silty sand
47.70852867,-122.343649,318.6000000475,Silty sand
47.70852867,-122.343649,310.65,Sand
47.70852867,-122.343649,296.15,Silty sand
47.7085441,-122.3439528,325.45000019049996,Fill
47.7085441,-122.3439528,317.9,Silty sand
47.7085441,-122.3439528,305.15,Silty sand
47.7085441,-122.3439528,290.4,Silty sand
47.70829995,-122.3438897,326.15,Fill
47.70829995,-122.3438897,320.9,Peat
47.70829995,-122.3438897,316.4,Sand
47.70829995,-122.3438897,312.20000018999997,Sand
47.70829995,-122.3438897,305.15,Silty sand
47.70829995,-122.3438897,296.4,Sand
47.70829995,-122.3438897,291.9,Silty sand
47.70832416,-122.3441655,325.6,Peat
47.70832416,-122.3441655,323.1,Silty sand
47.70832416,-122.3441655,320.85,Clayey silt
47.7084707,-122.3441548,328.2,Clayey silt
47.7084707,-122.3441548,323.95,Silty sand
47.70818678,-122.3440479,322.9,Silty sand
47.70798429,-122.3439087,319.75,Silty sand
47.70798429,-122.3439087,317.25,Clayey silt
47.70798429,-122.3439087,315.0,Clayey silt
47.70804489,-122.3436886,322.499999976,Peat
47.70804489,-122.3436886,319.749999976,Sand
47.7081689,-122.3438992,323.0,Silty sand
47.6048312,-122.3303108,158.0,Fill
47.6048312,-122.3303108,148.75,Fill
47.6048312,-122.3303108,142.5,Fill
47.6048312,-122.3303108,132.5,Silty clay
47.6048312,-122.3303108,123.5,Silty sand
47.60470728,-122.3305022,151.975,Fill
47.60470728,-122.3305022,143.1,Fill
47.60470728,-122.3305022,138.1,Silty sand
47.60470728,-122.3305022,128.1,Silty clay
47.60470728,-122.3305022,119.1,Clayey silt
47.60470728,-122.3305022,111.1,Silty clay
47.60470728,-122.3305022,101.6,Silty sand
47.60450937,-122.3307073,134.5,Fill
47.60450937,-122.3307073,105.5,Silty clay
47.60450937,-122.3307073,73.5,Silty sand
47.60450937,-122.3307073,64.5,Gravelly sand
47.63502614,-122.3430718,158.19999990449998,Gravelly sand
47.63502614,-122.3430718,152.69999990449998,Sandy silt
47.63502614,-122.3430718,148.6,Silty sand
47.63502614,-122.3430718,136.1,Sandy silt
47.63502614,-122.3430718,118.6,Clayey silt
47.63502614,-122.3430718,103.35,Clay
47.63502614,-122.3430718,91.35,Clay
47.63502614,-122.3430718,87.35,Clayey silt
47.63502614,-122.3430718,76.1,Clay
47.63250659,-122.2836989,111.7,Clayey silt
47.63250659,-122.2836989,107.45,Silty clay
47.63250659,-122.2836989,100.7,Sand
47.63259728,-122.2837215,103.9,Clayey silt
47.63259728,-122.2837215,100.4,Silt
47.63259728,-122.2837215,98.4,Sand
47.57204034,-122.3008244,207.6999999045,Silty clay
47.59656392,-122.315605,101.1,Silt
47.59656392,-122.315605,96.35,Sand
47.59656392,-122.315605,93.85,Silt
47.59656392,-122.315605,90.35,Silt
47.59635015,-122.3154848,99.7,Fill
47.59635015,-122.3154848,94.45,Clayey silt
47.59635015,-122.3154848,90.95,Sand
47.59635015,-122.3154848,86.95,Sand
47.59637918,-122.3154087,98.05,Silt
47.59637918,-122.3154087,93.05,Sand
47.59637918,-122.3154087,89.55,Silty sand
47.59637918,-122.3154087,86.3,Sand
47.59612149,-122.3153113,97.35,Silt
47.59612149,-122.3153113,89.1,Sand
47.61632456,-122.3269416,218.7,Sand
47.61632456,-122.3269416,207.45,Silt
47.61632456,-122.3269416,199.45,Silt
47.61661687,-122.3269404,221.4,Silty sand
47.61661687,-122.3269404,216.9,Sandy silt
47.61661687,-122.3269404,206.9,Silt
47.64216987,-122.3858396,128.2,Clayey silt
47.64216987,-122.3858396,122.45,Clayey silt
47.64216987,-122.3858396,116.45,Sandy silt
47.64216987,-122.3858396,101.95,Sandy silt
47.64216987,-122.3858396,90.19999999999999,Clayey silt
47.64216987,-122.3858396,83.69999999999999,Silt
47.61488129,-122.337272,90.6,Silty sand
47.61488129,-122.337272,86.6,Silt
47.61488129,-122.337272,82.1,Silty sand
47.61488129,-122.337272,76.1,Sand
47.61488129,-122.337272,63.099999999999994,Clay
47.61488129,-122.337272,34.599999999999994,Silty sand
47.60738806,-122.3193547,309.6,Sand
47.62424605,-122.28597,189.125,Silty sand
47.62424605,-122.28597,177.125,Sand
47.62425152,-122.2858618,171.4,Silty sand
47.62425152,-122.2858618,168.9,Sandy silt
47.62425152,-122.2858618,162.4,Sand
47.62426528,-122.2857714,154.9,Sandy silt
47.62426528,-122.2857714,148.15,Sand
47.62425665,-122.2860239,201.2,Silty clay
47.62425665,-122.2860239,193.2,Sandy silt
47.62425665,-122.2860239,176.7,Silty sand
47.62425665,-122.2860239,163.45,Sandy silt
47.62414564,-122.2859371,190.2,Silty sand
47.62414564,-122.2859371,176.45,Sand
47.62414564,-122.2859371,160.2,Silty sand
47.62414564,-122.2859371,143.95,Silt
47.62432235,-122.2859303,177.4,Clay
47.62432235,-122.2859303,166.4,Silty sand
47.62432235,-122.2859303,146.4,Sand
47.62432235,-122.2859303,120.65,Silt
47.61642613,-122.3522993,82.4,Sandy silt
47.61642613,-122.3522993,74.9,Silty gravel
47.61642613,-122.3522993,63.400000000000006,Sand
47.61642613,-122.3522993,49.400000000000006,Sand
47.61621163,-122.3523922,69.725,Sand
47.61621163,-122.3523922,47.099999999999994,Silt
47.65339619,-122.3673265,20.65,Fill
47.65339619,-122.3673265,14.149999999999999,Gravelly sand
47.65339619,-122.3673265,7.3999999999999995,Sand
47.66217838,-122.2818175,105.9,Clayey silt
47.69121355,-122.3564193,253.35000000000002,Fill
47.69121355,-122.3564193,246.6,Peat
47.69121355,-122.3564193,239.1,Silty sand
47.69121355,-122.3564193,232.6,Clayey silt
47.69121355,-122.3564193,228.6,Silty sand
47.69095191,-122.3561691,252.95,Fill
47.69095191,-122.3561691,245.7,Peat
47.69095191,-122.3561691,238.2,Silty sand
47.69095191,-122.3561691,233.2,Silty sand
47.69095191,-122.3561691,229.7,Clayey silt
47.69123683,-122.3556728,253.64999999999998,Fill
47.69123683,-122.3556728,247.4,Peat
47.69123683,-122.3556728,239.15,Silty sand
47.69123683,-122.3556728,231.15,Silty sand
47.6909749,-122.3558005,254.85000000000002,Fill
47.6909749,-122.3558005,247.6,Peat
47.6909749,-122.3558005,240.6,Silty sand
47.6909749,-122.3558005,236.1,Silty sand
47.6431848,-122.4172256,16.8,Sand
47.6431848,-122.4172256,11.8,Sand
47.6431848,-122.4172256,6.800000000000001,Sand
47.6431848,-122.4172256,1.8000000000000007,Sand
47.6431848,-122.4172256,-3.1999999999999993,Sand
47.6130463,-122.3310365,171.4,Fill
47.6130463,-122.3310365,158.4,Fill
47.6130463,-122.3310365,142.4,Fill
47.61281837,-122.3311519,168.2,Fill
47.61281837,-122.3311519,160.2,Fill
47.61281837,-122.3311519,148.7,Fill
47.61281837,-122.3311519,138.7,Clay
47.61281837,-122.3311519,135.2,Silt
47.66439933,-122.3587458,237.6,Sand
47.66439933,-122.3587458,232.6,Sand
47.66439933,-122.3587458,227.6,Sand
47.66439933,-122.3587458,220.1,Sand
47.66666847,-122.3606783,159.15,Silt
47.66666847,-122.3606783,150.9,Sand
47.66666847,-122.3606783,146.4,Gravel
47.66666847,-122.3606783,141.525,Sand
47.66666847,-122.3606783,135.9,Sand
47.63356333,-122.3849134,11.975,Fill
47.63356333,-122.3849134,8.1,Clayey silt
47.63356333,-122.3849134,4.85,Sand
47.6335502,-122.3842527,10.725,Fill
47.6335502,-122.3842527,5.85,Fill
47.6335502,-122.3842527,3.5999999999999996,Sand
47.63355539,-122.3839316,12.975,Fill
47.63355539,-122.3839316,9.35,Fill
47.63355539,-122.3839316,6.35,Sand
47.63355539,-122.3839316,4.35,Sand
47.65432014,-122.3754339,57.4,Undefined
47.65432014,-122.3754339,50.9,Undefined
47.65471193,-122.3751218,50.05,Fill
47.52953157,-122.3280888,12.875,Sand
47.52953157,-122.3280888,8.25,Sand
47.52953157,-122.3280888,-1.0,Sand
47.52953157,-122.3280888,-12.0,Sand
47.52977614,-122.3272933,10.5,Fill
47.52977614,-122.3272933,6.25,Sand
47.52977614,-122.3272933,0.5,Silty sand
47.52977614,-122.3272933,-5.25,Sand
47.52977614,-122.3272933,-13.0,Sand
47.52977614,-122.3272933,-26.25,Sand
47.52977614,-122.3272933,-35.0,Sand
47.5300191,-122.3254609,10.7,Fill
47.5300191,-122.3254609,7.449999999999999,Sand
47.5300191,-122.3254609,4.199999999999999,Silt
47.5300191,-122.3254609,-0.5500000000000007,Sandy silt
47.5300191,-122.3254609,-15.3,Sand
47.53206434,-122.3253858,12.85,Fill
47.53206434,-122.3253858,9.6,Sand
47.53206434,-122.3253858,7.85,Sandy silt
47.53206434,-122.3253858,5.6,Silt
47.53206434,-122.3253858,-0.40000000000000036,Sand
47.53206434,-122.3253858,-13.149999999999999,Sand
47.53206434,-122.3253858,-23.9,Sand
47.53444919,-122.3252828,9.85,Sand
47.53444919,-122.3252828,5.35,Sandy silt
47.53444919,-122.3252828,-2.4000000000000004,Sand
47.53444919,-122.3252828,-17.9,Sand
47.65741057,-122.3723846,18.2,Fill
47.65741057,-122.3723846,15.2,Fill
47.65741057,-122.3723846,10.7,Fill
47.65741057,-122.3723846,-0.05000000000000071,Peat
47.65741057,-122.3723846,-14.55,Clay
47.65741057,-122.3723846,-27.05,Clay
47.65741057,-122.3723846,-34.8,Silty sand
47.65745704,-122.3715275,16.25,Fill
47.65745704,-122.3715275,8.75,Fill
47.65745704,-122.3715275,-0.25,Peat
47.65745704,-122.3715275,-7.5,Clay
47.65745704,-122.3715275,-20.0,Silt
47.65745704,-122.3715275,-35.75,Silty sand
47.65721953,-122.370568,15.75,Fill
47.65721953,-122.370568,6.5,Fill
47.65721953,-122.370568,0.0,Silt
47.65721953,-122.370568,-4.5,Peat
47.65721953,-122.370568,-20.5,Clay
47.65721953,-122.370568,-38.25,Sand
47.65674251,-122.3697013,16.0,Fill
47.65674251,-122.3697013,8.25,Fill
47.65674251,-122.3697013,-1.75,Peat
47.65674251,-122.3697013,-12.0,Clay
47.65674251,-122.3697013,-25.75,Silty clay
47.65674251,-122.3697013,-33.75,Silty sand
47.65601144,-122.3705784,15.55,Fill
47.65601144,-122.3705784,8.55,Fill
47.65601144,-122.3705784,2.5500000000000007,Peat
47.65601144,-122.3705784,-17.2,Clay
47.65601144,-122.3705784,-37.45,Sand
47.61061327,-122.3259736,318.25,Fill
47.61061327,-122.3259736,308.0,Sand
47.61061327,-122.3259736,276.0,Sand
47.61061327,-122.3259736,236.5,Sand
47.53357548,-122.3350442,14.8,Fill
47.53357548,-122.3350442,9.8,Fill
