Borehole ID,Latitude,Longitude,Elevation (ft),In-situ Test #,Test Elevation (ft),SPTN,Layer #,Layer Top Elevation (ft),Layer Bottom Elevation (ft),Soil Description,Lithology,USCS,Density / Consistency
141615,47.89019979,-122.2386303,504.7,4,494.7,47.0,3,496.2,490.7," sandy silt to silty sand with gravel; gray, dense to very dense, damp to moist",Sandy silt,ML,Hard
141615,47.89019979,-122.2386303,504.7,5,492.2,50.0,3,496.2,490.7," sandy silt to silty sand with gravel; gray, dense to very dense, damp to moist",Sandy silt,ML,Hard
141643,47.89905359,-122.2915182,538.8,1,537.8,5.0,1,538.8,521.8,"Silty sand ,loose ,brown ,wet ,homogeneous; grades to silty sand with (embedded) fine sub-angular and sub-rounded gravel, dense ,gray ,moist ,homogeneous",Silty sand,SM,Loose
141643,47.89905359,-122.2915182,538.8,2,532.8,25.0,1,538.8,521.8,"Silty sand ,loose ,brown ,wet ,homogeneous; grades to silty sand with (embedded) fine sub-angular and sub-rounded gravel, dense ,gray ,moist ,homogeneous",Silty sand,SM,Dense
141643,47.89905359,-122.2915182,538.8,3,527.8,51.0,1,538.8,521.8,"Silty sand ,loose ,brown ,wet ,homogeneous; grades to silty sand with (embedded) fine sub-angular and sub-rounded gravel, dense ,gray ,moist ,homogeneous",Silty sand,SM,Very Dense
141644,47.89941759,-122.2912916,540.0,1,539.0,41.0,1,540.0,536.0,"Poorly graded sand with angular gravel ,dense ,gray ,wet, homogeneous",Sand,SP,Dense
141644,47.89941759,-122.2912916,540.0,2,534.0,2.0,2,536.0,532.0,"Sandy silt with rounded and sub-rounded gravel and some organics, soft, brown, wet, homogeneous",Sandy silt,ML,Very soft
141644,47.89941759,-122.2912916,540.0,3,530.0,10.0,3,532.0,522.5,"Silty sand with rounded and sub-rounded gravel, loose, gray, wet, homogeneous",Silty sand,SM,Loose
141644,47.89941759,-122.2912916,540.0,4,529.0,11.0,3,532.0,522.5,"Silty sand with rounded and sub-rounded gravel, loose, gray, wet, homogeneous",Silty sand,SM,Medium Dense
141644,47.89941759,-122.2912916,540.0,5,524.0,67.0,3,532.0,522.5,"Silty sand with rounded and sub-rounded gravel, loose, gray, wet, homogeneous",Silty sand,SM,Very Dense
141657,47.89907046,-122.2915655,539.0,1,538.0,2.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Very loose
141657,47.89907046,-122.2915655,539.0,2,537.5,5.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Loose
141657,47.89907046,-122.2915655,539.0,3,537.0,13.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141657,47.89907046,-122.2915655,539.0,4,536.5,19.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141657,47.89907046,-122.2915655,539.0,5,536.0,12.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141657,47.89907046,-122.2915655,539.0,6,535.5,29.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141657,47.89907046,-122.2915655,539.0,7,535.0,37.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141657,47.89907046,-122.2915655,539.0,8,534.0,25.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141657,47.89907046,-122.2915655,539.0,9,533.5,50.0,2,538.0,533.0,"Moist, mottled, medium dense, silty, fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141658,47.8993967,-122.2912403,539.2,1,538.2,2.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Very loose
141658,47.8993967,-122.2912403,539.2,2,537.7,10.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Loose
141658,47.8993967,-122.2912403,539.2,3,537.2,9.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Loose
141658,47.8993967,-122.2912403,539.2,4,536.7,15.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141658,47.8993967,-122.2912403,539.2,5,536.2,13.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141658,47.8993967,-122.2912403,539.2,6,535.7,22.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141658,47.8993967,-122.2912403,539.2,7,535.2,26.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141658,47.8993967,-122.2912403,539.2,8,534.7,36.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141658,47.8993967,-122.2912403,539.2,9,534.2,20.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141658,47.8993967,-122.2912403,539.2,10,533.7,23.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Medium Dense
141658,47.8993967,-122.2912403,539.2,11,533.2,25.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141658,47.8993967,-122.2912403,539.2,12,532.7,30.0,1,539.2,532.2,"Moist, mottled, medium dense, silty, slightly gravelly fine to coarse sand with some silt lenses",Silty sand,SM,Dense
141659,47.90494492,-122.2932283,528.8,1,527.8,17.0,2,527.8,525.3,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand with occasional cobbles",Gravelly sand,incorrect,
141659,47.90494492,-122.2932283,528.8,2,527.3,25.0,2,527.8,525.3,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand with occasional cobbles",Gravelly sand,incorrect,
141659,47.90494492,-122.2932283,528.8,3,526.8,50.0,2,527.8,525.3,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand with occasional cobbles",Gravelly sand,incorrect,
141659,47.90494492,-122.2932283,528.8,4,525.8,50.0,2,527.8,525.3,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand with occasional cobbles",Gravelly sand,incorrect,
141660,47.90522412,-122.2927734,528.3,1,522.3,50.0,2,526.3,519.05,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand",Gravelly sand,incorrect,
141660,47.90522412,-122.2927734,528.3,2,519.3,50.0,2,526.3,519.05,"Moist, mottled, very dense, silty, gravelly, fine to coarse sand",Gravelly sand,incorrect,
141661,47.89629381,-122.2523137,526.0,1,525.0,20.0,2,525.0,523.0,"Medium dense, moist, brown, slightly silty, slightly gravelly, fine to coarse sand with traces of organic material",Sand,SW,Medium Dense
141661,47.89629381,-122.2523137,526.0,2,523.5,14.0,2,525.0,523.0,"Medium dense, moist, brown, slightly silty, slightly gravelly, fine to coarse sand with traces of organic material",Sand,SW,Medium Dense
141661,47.89629381,-122.2523137,526.0,3,521.0,40.0,4,521.0,516.0,"Dense, wet, brown, silty, gravelly fine to coarse sand",Gravelly sand,incorrect,
141661,47.89629381,-122.2523137,526.0,4,516.0,86.0,5,516.0,504.5,"Very dense, wet, brown, silty, gravelly, fine to coarse sand",Gravelly sand,incorrect,
141661,47.89629381,-122.2523137,526.0,5,511.0,119.0,5,516.0,504.5,"Very dense, wet, brown, silty, gravelly, fine to coarse sand",Gravelly sand,incorrect,
141661,47.89629381,-122.2523137,526.0,6,506.0,123.0,5,516.0,504.5,"Very dense, wet, brown, silty, gravelly, fine to coarse sand",Gravelly sand,incorrect,
141674,47.90233143,-122.292866,518.6,1,518.6,1.0,1,518.6,516.6,"Moist, brown, loose to medium dense, sandy, slightly silty, fine to coarse gravel",Sandy gravel,incorrect,
141674,47.90233143,-122.292866,518.6,2,518.1,3.0,1,518.6,516.6,"Moist, brown, loose to medium dense, sandy, slightly silty, fine to coarse gravel",Sandy gravel,incorrect,
141674,47.90233143,-122.292866,518.6,3,517.6,3.0,1,518.6,516.6,"Moist, brown, loose to medium dense, sandy, slightly silty, fine to coarse gravel",Sandy gravel,incorrect,
141674,47.90233143,-122.292866,518.6,4,517.1,3.0,1,518.6,516.6,"Moist, brown, loose to medium dense, sandy, slightly silty, fine to coarse gravel",Sandy gravel,incorrect,
141674,47.90233143,-122.292866,518.6,5,516.6,2.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,6,516.1,2.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,7,515.6,2.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,8,515.1,2.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,9,514.6,2.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,10,514.1,1.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,11,513.6,0.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,12,513.1,1.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,13,512.6,4.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Very loose
141674,47.90233143,-122.292866,518.6,14,512.1,6.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,15,511.6,6.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,16,511.1,5.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,17,510.6,11.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Medium Dense
141674,47.90233143,-122.292866,518.6,18,510.1,10.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,19,509.6,9.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,20,509.1,9.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,21,508.6,11.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Medium Dense
141674,47.90233143,-122.292866,518.6,22,508.1,10.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Loose
141674,47.90233143,-122.292866,518.6,23,507.6,12.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Medium Dense
141674,47.90233143,-122.292866,518.6,24,507.1,26.0,2,516.6,506.6,"Moist, mottled, loose to medium dense, silty, slightly gravelly, fine to coarse sand",Silty sand,SM,Dense
141684,47.89805293,-122.290506,535.5,1,535.5,5.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Loose
141684,47.89805293,-122.290506,535.5,2,535.0,11.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141684,47.89805293,-122.290506,535.5,3,534.5,14.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141684,47.89805293,-122.290506,535.5,4,534.0,17.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141684,47.89805293,-122.290506,535.5,5,533.5,5.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Loose
141684,47.89805293,-122.290506,535.5,6,533.0,12.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141684,47.89805293,-122.290506,535.5,7,532.5,17.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141684,47.89805293,-122.290506,535.5,8,532.0,22.0,1,535.5,531.5,"Moist, mottled, dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141687,47.89728767,-122.2899706,535.6,1,535.6,1.0,1,535.6,533.6,"Moist, brown, soft, slightly sandy, slightly gravelly silt",Silt,ML,Very soft
141687,47.89728767,-122.2899706,535.6,2,535.1,1.0,1,535.6,533.6,"Moist, brown, soft, slightly sandy, slightly gravelly silt",Silt,ML,Very soft
141687,47.89728767,-122.2899706,535.6,3,534.6,2.0,1,535.6,533.6,"Moist, brown, soft, slightly sandy, slightly gravelly silt",Silt,ML,Very soft
141687,47.89728767,-122.2899706,535.6,4,534.1,1.0,1,535.6,533.6,"Moist, brown, soft, slightly sandy, slightly gravelly silt",Silt,ML,Very soft
141687,47.89728767,-122.2899706,535.6,5,533.6,2.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,6,533.1,1.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,7,532.6,2.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,8,532.1,2.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,9,531.6,1.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,10,531.1,1.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,11,530.6,1.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,12,530.1,1.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Very loose
141687,47.89728767,-122.2899706,535.6,13,529.6,10.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Loose
141687,47.89728767,-122.2899706,535.6,14,529.1,12.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141687,47.89728767,-122.2899706,535.6,15,528.6,15.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141687,47.89728767,-122.2899706,535.6,16,528.1,19.0,2,533.6,527.6,"Moist, mottled, very loose to medium dense, silty, slightly gravelly fine to coarse sand",Silty sand,SM,Medium Dense
141714,47.9121105,-122.2095324,479.4,1,478.4,25.0,1,479.4,476.9,"Dense, brown, dry, mostly, medium to coarse well graded sand with organic's some medium to coarse gravel",Sand,SW,Dense
141715,47.91302728,-122.2090841,474.1,1,473.1,19.0,1,474.1,471.6,"Medium dense, light brown, moist, mostly, medium to coarse well graded sand, with little medium to coarse gravel",Sand,SW,Medium Dense
141716,47.91421293,-122.2085559,468.2,1,467.2,43.0,1,468.2,465.7,"Dense, light brown, moist, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Dense
141717,47.91529697,-122.2080599,463.6,1,462.6,28.0,1,463.6,461.1,"Dense, light brown, dry, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Dense
141718,47.91633836,-122.2076332,458.9,1,457.9,8.0,1,458.9,455.9,"Loose, light brown, moist, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Loose
141718,47.91633836,-122.2076332,458.9,2,455.9,39.0,2,455.9,454.4,"Dense, light brown, moist, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Dense
141719,47.91739202,-122.2071804,454.2,1,453.2,5.0,1,454.2,451.2,"Loose, light brown, moist, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Loose
141719,47.91739202,-122.2071804,454.2,2,451.2,44.0,2,451.2,449.7,"Dense, light brown, moist, mostly, medium to coarse well graded sand, with some medium to coarse gravel",Sand,SW,Dense
141727,47.82893192,-122.2572111,375.8,1,373.3,35.0,1,375.8,363.3,"Gravel, brown, slightly silty, sandy",Sandy gravel,incorrect,
141727,47.82893192,-122.2572111,375.8,2,368.3,39.0,1,375.8,363.3,"Gravel, brown, slightly silty, sandy",Sandy gravel,incorrect,
141727,47.82893192,-122.2572111,375.8,3,363.3,12.0,2,363.3,345.8,"Sand, grey, fine to coarse, slightly gravelly fine to medium",Sand,SW,Medium Dense
141727,47.82893192,-122.2572111,375.8,4,358.3,44.0,2,363.3,345.8,"Sand, grey, fine to coarse, slightly gravelly fine to medium",Sand,SW,Dense
141727,47.82893192,-122.2572111,375.8,5,353.3,37.0,2,363.3,345.8,"Sand, grey, fine to coarse, slightly gravelly fine to medium",Sand,SW,Dense
